Initialize buffers
//rem 2026-03-09 Copilot: DEBUG AUDIT applied b[00][14] CRC DID_HB fix, voltage byte offset fix, UDS PCI fix.
//rem 2026-03-11 Copilot: ARXML-compliant. VehTi field packing: Year-12b, Month-4b, Day-6b, Hr-5b, Min-6b, Sec-7b (see code).
[7712] Startup initiated
[17103] TX-CTLCMD CAN ID: 0x60F Len: 8 Data: 00 6D 10 01 FF FF FF FF CRC:0x00
[17110] TX-VEHINFO CAN ID: 0x5B0 Len: 8 Data: 5A 5D 8C F8 00 F8 FF FF CRC:0x5A
[17117] Pack Voltage (decoded): 153.700  RAW 0x136: 36 22 01 16 00 00 90 FF
[17123] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 30 82 07 FF FF FF FF FF CRC:0x30
[17130] TX-VEHTIME CAN ID: 0x600 Len: 8 Data: 19 37 2D 80 11 00 00 00 CRC:0x19
[17137] Pack Voltage (decoded): 153.700  RAW 0x136: 70 23 01 16 00 00 90 FF
[17144] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 7C 83 07 FF FF FF FF FF CRC:0x7C
[17151] Pack Voltage (decoded): 153.700  RAW 0x136: BF 24 01 16 00 00 90 FF
[17157] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 85 84 07 FF FF FF FF FF CRC:0x85
[17164] Pack Voltage (decoded): 153.700  RAW 0x136: B0 28 01 16 00 00 90 FF
[17171] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: C9 85 07 FF FF FF FF FF CRC:0xC9
[17178] Pack Voltage (decoded): 153.700  RAW 0x136: F6 29 01 16 00 00 90 FF
[17184] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 1D 86 07 FF FF FF FF FF CRC:0x1D
[17191] RX CAN ID: 0x131 Len: 8 Data: 31 4D 00 00 E3 02 43 00
[17197] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 51 87 07 FF FF FF FF FF CRC:0x51
[17204] TX-CTLCMD CAN ID: 0x60F Len: 8 Data: 8C 6E 10 01 FF FF FF FF CRC:0x8C
[17210] TX-VEHINFO CAN ID: 0x5B0 Len: 8 Data: E4 5E 8C F8 00 F8 FF FF CRC:0xE4
[17217] Pack Voltage (decoded): 153.700  RAW 0x136: 7A 2B 01 16 00 00 90 FF
[17224] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: F2 88 07 FF FF FF FF FF CRC:0xF2
[17231] Pack Voltage (decoded): 153.700  RAW 0x136: B5 2C 01 16 00 00 90 FF
[17237] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: BE 89 07 FF FF FF FF FF CRC:0xBE
[17244] Pack Voltage (decoded): 153.700  RAW 0x136: F3 2D 01 16 00 00 90 FF
[17251] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 6A 8A 07 FF FF FF FF FF CRC:0x6A
[17258] RX CAN ID: 0x700 Len: 8 Data: 00 00 00 00 00 00 FF FF
[17263] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 26 8B 07 FF FF FF FF FF CRC:0x26
[17270] Pack Voltage (decoded): 153.700  RAW 0x136: 70 23 01 16 00 00 90 FF
[17277] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: DF 8C 07 FF FF FF FF FF CRC:0xDF
[17284] Pack Voltage (decoded): 153.700  RAW 0x136: BF 24 01 16 00 00 90 FF
[17290] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 93 8D 07 FF FF FF FF FF CRC:0x93
[17297] RX CAN ID: 0x131 Len: 8 Data: D6 4E 00 00 E3 02 43 00
[17303] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 47 8E 07 FF FF FF FF FF CRC:0x47
[17310] TX-CTLCMD CAN ID: 0x60F Len: 8 Data: 0A 61 10 01 FF FF FF FF CRC:0x0A
[17316] TX-VEHINFO CAN ID: 0x5B0 Len: 8 Data: 98 51 8C F8 00 F8 FF FF CRC:0x98
[17323] Pack Voltage (decoded): 153.700  RAW 0x136: 33 26 01 16 00 00 90 FF
[17330] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: E4 81 07 FF FF FF FF FF CRC:0xE4
[17337] Pack Voltage (decoded): 153.700  RAW 0x136: B0 28 01 16 00 00 90 FF
[17343] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 30 82 07 FF FF FF FF FF CRC:0x30
[17350] Pack Voltage (decoded): 153.700  RAW 0x136: F6 29 01 16 00 00 90 FF
[17357] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 7C 83 07 FF FF FF FF FF CRC:0x7C
[17364] Pack Voltage (decoded): 153.700  RAW 0x136: 7A 2B 01 16 00 00 90 FF
[17370] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 85 84 07 FF FF FF FF FF CRC:0x85
[17377] Pack Voltage (decoded): 153.700  RAW 0x136: 39 2E 01 16 00 00 90 FF
[17384] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: C9 85 07 FF FF FF FF FF CRC:0xC9
[17391] RX CAN ID: 0x131 Len: 8 Data: D7 40 00 00 E3 02 43 00
[17396] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 1D 86 07 FF FF FF FF FF CRC:0x1D
[17403] Pack Voltage (decoded): 153.700  RAW 0x136: FC 21 01 16 00 00 90 FF
[17410] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 51 87 07 FF FF FF FF FF CRC:0x51
[17417] TX-CTLCMD CAN ID: 0x60F Len: 8 Data: 86 62 10 01 FF FF FF FF CRC:0x86
[17424] TX-VEHINFO CAN ID: 0x5B0 Len: 8 Data: 26 52 8C F8 00 F8 FF FF CRC:0x26
[17430] Pack Voltage (decoded): 153.700  RAW 0x136: 36 22 01 16 00 00 90 FF
[17437] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: F2 88 07 FF FF FF FF FF CRC:0xF2
[17444] Pack Voltage (decoded): 153.700  RAW 0x136: BF 24 01 16 00 00 90 FF
[17451] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: BE 89 07 FF FF FF FF FF CRC:0xBE
[17458] RX CAN ID: 0x704 Len: 8 Data: ED 86 6E FF FF FF FF FF
[17463] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 6A 8A 07 FF FF FF FF FF CRC:0x6A
[17470] Pack Voltage (decoded): 153.700  RAW 0x136: 33 26 01 16 00 00 90 FF
[17477] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 26 8B 07 FF FF FF FF FF CRC:0x26
[17483] RX CAN ID: 0x131 Len: 8 Data: 8A 41 00 00 E3 02 43 00
[17489] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: DF 8C 07 FF FF FF FF FF CRC:0xDF
[17496] RX CAN ID: 0x130 Len: 8 Data: F3 11 AA FA 1A F1 AA FF
[17501] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 93 8D 07 FF FF FF FF FF CRC:0x93
[17508] Pack Voltage (decoded): 153.700  RAW 0x136: B5 2C 01 16 00 00 90 FF
[17515] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 47 8E 07 FF FF FF FF FF CRC:0x47
[17522] TX-CTLCMD CAN ID: 0x60F Len: 8 Data: 09 63 10 01 FF FF FF FF CRC:0x09
[17528] TX-VEHINFO CAN ID: 0x5B0 Len: 8 Data: 4C 53 8C F8 00 F8 FF FF CRC:0x4C
[17535] Pack Voltage (decoded): 153.700  RAW 0x136: F3 2D 01 16 00 00 90 FF
[17542] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: E4 81 07 FF FF FF FF FF CRC:0xE4
[17549] Pack Voltage (decoded): 153.700  RAW 0x136: 39 2E 01 16 00 00 90 FF
[17555] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 30 82 07 FF FF FF FF FF CRC:0x30
[17562] Pack Voltage (decoded): 153.700  RAW 0x136: FC 21 01 16 00 00 90 FF
[17569] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 7C 83 07 FF FF FF FF FF CRC:0x7C
[17576] Pack Voltage (decoded): 153.700  RAW 0x136: 36 22 01 16 00 00 90 FF
[17583] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 85 84 07 FF FF FF FF FF CRC:0x85
[17589] RX CAN ID: 0x131 Len: 8 Data: 6D 42 00 00 E3 02 43 00
[17595] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: C9 85 07 FF FF FF FF FF CRC:0xC9
[17602] Pack Voltage (decoded): 153.700  RAW 0x136: 75 27 01 16 00 00 90 FF
[17608] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 1D 86 07 FF FF FF FF FF CRC:0x1D
[17615] Pack Voltage (decoded): 153.700  RAW 0x136: B0 28 01 16 00 00 90 FF
[17622] TX-SFTYINFO CAN ID: 0x8BF Len: 8 Data: 51 87 07 FF FF FF FF FF CRC:0x51
[17629] TX-CTLCMD CAN ID: 0x60F Len: 8 Data: 83 64 10 01 FF FF FF FF CRC:0x83
[17636] TX-VEHINFO CAN ID: 0x5B0 Len: 8 Data: 47 54 8C F8 00 F8 FF FF CRC:0x47
[17643] Pack Voltage (decoded): 153.700  RAW 0x136: F6 29 01 16 00 00 90 FF
