Index	Direction	Time Mark	Status	Alias	Frame ID	Format	Type	DLC	Data	
1461	Receive	20:23:39.398			0x000005B0	Data Frame	Extern Frame	0x08	FE 14 00 FF FF FF FF FF 	
1462	Receive	20:23:39.398			0x00000701	Data Frame	Extern Frame	0x08	DB FF FF FF FF FF FF FF 	
1463	Receive	20:23:39.398			0x000008BF	Data Frame	Extern Frame	0x08	08 86 05 FF FF FF FF FF 	
1464	Receive	20:23:39.405			0x00000136	Data Frame	Extern Frame	0x08	33 26 01 16 00 00 90 FF 	
1465	Receive	20:23:39.409			0x000008BF	Data Frame	Extern Frame	0x08	55 87 05 FF FF FF FF FF 	
1466	Receive	20:23:39.415			0x00000136	Data Frame	Extern Frame	0x08	75 27 01 16 00 00 90 FF 	
1467	Receive	20:23:39.419			0x000008BF	Data Frame	Extern Frame	0x08	09 88 05 FF FF FF FF FF 	
1468	Receive	20:23:39.425			0x00000136	Data Frame	Extern Frame	0x08	B0 28 01 16 00 00 90 FF 	
1469	Receive	20:23:39.429			0x000008BF	Data Frame	Extern Frame	0x08	54 89 05 FF FF FF FF FF 	
1470	Receive	20:23:39.435			0x00000136	Data Frame	Extern Frame	0x08	F6 29 01 16 00 00 90 FF 	
1471	Receive	20:23:39.439			0x00000700	Data Frame	Extern Frame	0x08	00 00 00 00 00 00 FF FF 	
1472	Receive	20:23:39.439			0x00000701	Data Frame	Extern Frame	0x08	2D 46 53 2D 46 53 FF FF 	
1473	Receive	20:23:39.439			0x000008BF	Data Frame	Extern Frame	0x08	B3 8A 05 FF FF FF FF FF 	
1474	Receive	20:23:39.439			0x00000704	Data Frame	Extern Frame	0x08	EC 76 6E FF FF FF FF FF 	
1475	Receive	20:23:39.439			0x00000720	Data Frame	Extern Frame	0x08	80 24 80 87 FF FF FF FF 	
1476	Receive	20:23:39.445			0x00000131	Data Frame	Extern Frame	0x08	BF 4A 00 00 E3 02 43 00 	
1477	Receive	20:23:39.445			0x00000130	Data Frame	Extern Frame	0x08	3C 1A AA FA 10 F1 AA FF 	
1478	Receive	20:23:39.445			0x00000134	Data Frame	Extern Frame	0x08	63 3A E7 FF 54 FF FF FF 	
1479	Receive	20:23:39.445			0x00000136	Data Frame	Extern Frame	0x08	3C 2A 01 16 00 00 90 FF 	
1480	Receive	20:23:39.449			0x000008BF	Data Frame	Extern Frame	0x08	EE 8B 05 FF FF FF FF FF 	
1481	Receive	20:23:39.455			0x00000136	Data Frame	Extern Frame	0x08	7A 2B 01 16 00 00 90 FF 	
1482	Receive	20:23:39.459			0x000008BF	Data Frame	Extern Frame	0x08	60 8C 05 FF FF FF FF FF 	
1483	Receive	20:23:39.465			0x00000136	Data Frame	Extern Frame	0x08	B5 2C 01 16 00 00 90 FF 	
1484	Receive	20:23:39.469			0x000008BF	Data Frame	Extern Frame	0x08	3D 8D 05 FF FF FF FF FF 	
1485	Receive	20:23:39.475			0x00000136	Data Frame	Extern Frame	0x08	F3 2D 01 16 00 00 90 FF 	
1486	Receive	20:23:39.479			0x000008BF	Data Frame	Extern Frame	0x08	DA 8E 05 FF FF FF FF FF 	
1487	Receive	20:23:39.485			0x00000136	Data Frame	Extern Frame	0x08	39 2E 01 16 00 00 90 FF 	
1488	Receive	20:23:39.489			0x000008BF	Data Frame	Extern Frame	0x08	DB 80 05 FF FF FF FF FF 	
1489	Receive	20:23:39.495			0x00000136	Data Frame	Extern Frame	0x08	BA 20 01 16 00 00 90 FF 	
1490	Receive	20:23:39.499			0x0000060F	Data Frame	Extern Frame	0x08	F2 6D 10 01 FF FF FF FF 	
1491	Receive	20:23:39.499			0x000005B0	Data Frame	Extern Frame	0x08	FE 14 00 FF FF FF FF FF 	
1492	Receive	20:23:39.499			0x00000701	Data Frame	Extern Frame	0x08	DB FF FF FF FF FF FF FF 	
1493	Receive	20:23:39.499			0x000008BF	Data Frame	Extern Frame	0x08	86 81 05 FF FF FF FF FF 	
1494	Receive	20:23:39.505			0x00000136	Data Frame	Extern Frame	0x08	FC 21 01 16 00 00 90 FF 	
1495	Receive	20:23:39.509			0x000008BF	Data Frame	Extern Frame	0x08	61 82 05 FF FF FF FF FF 	
1496	Receive	20:23:39.515			0x00000136	Data Frame	Extern Frame	0x08	36 22 01 16 00 00 90 FF 	
1497	Receive	20:23:39.519			0x000008BF	Data Frame	Extern Frame	0x08	3C 83 05 FF FF FF FF FF 	
1498	Receive	20:23:39.525			0x00000136	Data Frame	Extern Frame	0x08	70 23 01 16 00 00 90 FF 	
1499	Receive	20:23:39.529			0x000008BF	Data Frame	Extern Frame	0x08	B2 84 05 FF FF FF FF FF 	
1500	Receive	20:23:39.534			0x00000136	Data Frame	Extern Frame	0x08	BF 24 01 16 00 00 90 FF 	
1501	Receive	20:23:39.538			0x00000700	Data Frame	Extern Frame	0x08	00 00 00 00 00 00 FF FF 	
1502	Receive	20:23:39.538			0x00000701	Data Frame	Extern Frame	0x08	2D 46 53 2D 46 53 FF FF 	
1503	Receive	20:23:39.538			0x000008BF	Data Frame	Extern Frame	0x08	EF 85 05 FF FF FF FF FF 	
1504	Receive	20:23:39.538			0x00000704	Data Frame	Extern Frame	0x08	EC 76 6E FF FF FF FF FF 	
1505	Receive	20:23:39.538			0x00000720	Data Frame	Extern Frame	0x08	80 24 80 87 FF FF FF FF 	
1506	Receive	20:23:39.544			0x00000131	Data Frame	Extern Frame	0x08	E2 4B 00 00 E3 02 43 00 	
1507	Receive	20:23:39.544			0x00000130	Data Frame	Extern Frame	0x08	7A 1B AA FA 10 F1 AA FF 	
1508	Receive	20:23:39.544			0x00000134	Data Frame	Extern Frame	0x08	FE 3B E7 FF 54 FF FF FF 	
1509	Receive	20:23:39.544			0x00000136	Data Frame	Extern Frame	0x08	F9 25 01 16 00 00 90 FF 	
1510	Receive	20:23:39.548			0x000008BF	Data Frame	Extern Frame	0x08	08 86 05 FF FF FF FF FF 	
1511	Receive	20:23:39.554			0x00000136	Data Frame	Extern Frame	0x08	33 26 01 16 00 00 90 FF 	
1512	Receive	20:23:39.558			0x000008BF	Data Frame	Extern Frame	0x08	55 87 05 FF FF FF FF FF 	
1513	Receive	20:23:39.564			0x00000136	Data Frame	Extern Frame	0x08	75 27 01 16 00 00 90 FF 	
1514	Receive	20:23:39.568			0x000008BF	Data Frame	Extern Frame	0x08	09 88 05 FF FF FF FF FF 	
1515	Receive	20:23:39.574			0x00000136	Data Frame	Extern Frame	0x08	B0 28 01 16 00 00 90 FF 	
1516	Receive	20:23:39.578			0x000008BF	Data Frame	Extern Frame	0x08	54 89 05 FF FF FF FF FF 	
1517	Receive	20:23:39.584			0x00000136	Data Frame	Extern Frame	0x08	F6 29 01 16 00 00 90 FF 	
1518	Receive	20:23:39.588			0x000008BF	Data Frame	Extern Frame	0x08	B3 8A 05 FF FF FF FF FF 	
1519	Receive	20:23:39.594			0x00000136	Data Frame	Extern Frame	0x08	3C 2A 01 16 00 00 90 FF 	
1520	Receive	20:23:39.598			0x0000060F	Data Frame	Extern Frame	0x08	15 6E 10 01 FF FF FF FF 	
1521	Receive	20:23:39.598			0x000005B0	Data Frame	Extern Frame	0x08	FE 14 00 FF FF FF FF FF 	
1522	Receive	20:23:39.598			0x00000701	Data Frame	Extern Frame	0x08	DB FF FF FF FF FF FF FF 	
1523	Receive	20:23:39.598			0x000008BF	Data Frame	Extern Frame	0x08	EE 8B 05 FF FF FF FF FF 	
1524	Receive	20:23:39.604			0x00000136	Data Frame	Extern Frame	0x08	7A 2B 01 16 00 00 90 FF 	
1525	Receive	20:23:39.608			0x000008BF	Data Frame	Extern Frame	0x08	60 8C 05 FF FF FF FF FF 	
1526	Receive	20:23:39.614			0x00000136	Data Frame	Extern Frame	0x08	B5 2C 01 16 00 00 90 FF 	
1527	Receive	20:23:39.618			0x000008BF	Data Frame	Extern Frame	0x08	3D 8D 05 FF FF FF FF FF 	
1528	Receive	20:23:39.624			0x00000136	Data Frame	Extern Frame	0x08	F3 2D 01 16 00 00 90 FF 	
1529	Receive	20:23:39.628			0x000008BF	Data Frame	Extern Frame	0x08	DA 8E 05 FF FF FF FF FF 	
1530	Receive	20:23:39.634			0x00000136	Data Frame	Extern Frame	0x08	39 2E 01 16 00 00 90 FF 	
1531	Receive	20:23:39.638			0x00000700	Data Frame	Extern Frame	0x08	00 00 00 00 00 00 FF FF 	
1532	Receive	20:23:39.638			0x00000701	Data Frame	Extern Frame	0x08	2D 46 53 2D 46 53 FF FF 	
1533	Receive	20:23:39.638			0x000008BF	Data Frame	Extern Frame	0x08	DB 80 05 FF FF FF FF FF 	
1534	Receive	20:23:39.638			0x00000704	Data Frame	Extern Frame	0x08	EC 76 6E FF FF FF FF FF 	
1535	Receive	20:23:39.638			0x00000720	Data Frame	Extern Frame	0x08	80 24 80 87 FF FF FF FF 	
1536	Receive	20:23:39.644			0x00000131	Data Frame	Extern Frame	0x08	6C 4C 00 00 E3 02 43 00 	
1537	Receive	20:23:39.644			0x00000130	Data Frame	Extern Frame	0x08	B5 1C AA FA 10 F1 AA FF 	
1538	Receive	20:23:39.644			0x00000134	Data Frame	Extern Frame	0x08	0A 3C E7 FF 54 FF FF FF 	
1539	Receive	20:23:39.644			0x00000136	Data Frame	Extern Frame	0x08	BA 20 01 16 00 00 90 FF 	
1540	Receive	20:23:39.648			0x000008BF	Data Frame	Extern Frame	0x08	86 81 05 FF FF FF FF FF 	
1541	Receive	20:23:39.654			0x00000136	Data Frame	Extern Frame	0x08	FC 21 01 16 00 00 90 FF 	
1542	Receive	20:23:39.658			0x000008BF	Data Frame	Extern Frame	0x08	61 82 05 FF FF FF FF FF 	
1543	Receive	20:23:39.664			0x00000136	Data Frame	Extern Frame	0x08	36 22 01 16 00 00 90 FF 	
1544	Receive	20:23:39.668			0x000008BF	Data Frame	Extern Frame	0x08	3C 83 05 FF FF FF FF FF 	
1545	Receive	20:23:39.674			0x00000136	Data Frame	Extern Frame	0x08	70 23 01 16 00 00 90 FF 	
1546	Receive	20:23:39.678			0x000008BF	Data Frame	Extern Frame	0x08	B2 84 05 FF FF FF FF FF 	
1547	Receive	20:23:39.684			0x00000136	Data Frame	Extern Frame	0x08	BF 24 01 16 00 00 90 FF 	
1548	Receive	20:23:39.688			0x000008BF	Data Frame	Extern Frame	0x08	EF 85 05 FF FF FF FF FF 	
1549	Receive	20:23:39.694			0x00000136	Data Frame	Extern Frame	0x08	F9 25 01 16 00 00 90 FF 	
1550	Receive	20:23:39.698			0x0000060F	Data Frame	Extern Frame	0x08	14 60 10 01 FF FF FF FF 	
1551	Receive	20:23:39.698			0x000005B0	Data Frame	Extern Frame	0x08	FE 14 00 FF FF FF FF FF 	
1552	Receive	20:23:39.698			0x00000701	Data Frame	Extern Frame	0x08	DB FF FF FF FF FF FF FF 	
1553	Receive	20:23:39.698			0x000008BF	Data Frame	Extern Frame	0x08	08 86 05 FF FF FF FF FF 	
1554	Receive	20:23:39.704			0x00000136	Data Frame	Extern Frame	0x08	33 26 01 16 00 00 90 FF 	
1555	Receive	20:23:39.708			0x000008BF	Data Frame	Extern Frame	0x08	55 87 05 FF FF FF FF FF 	
1556	Receive	20:23:39.714			0x00000136	Data Frame	Extern Frame	0x08	75 27 01 16 00 00 90 FF 	
1557	Receive	20:23:39.718			0x000008BF	Data Frame	Extern Frame	0x08	09 88 05 FF FF FF FF FF 	
1558	Receive	20:23:39.724			0x00000136	Data Frame	Extern Frame	0x08	B0 28 01 16 00 00 90 FF 	
1559	Receive	20:23:39.728			0x000008BF	Data Frame	Extern Frame	0x08	54 89 05 FF FF FF FF FF 	
1560	Receive	20:23:39.734			0x00000136	Data Frame	Extern Frame	0x08	F6 29 01 16 00 00 90 FF 	
1561	Receive	20:23:39.738			0x00000700	Data Frame	Extern Frame	0x08	00 00 00 00 00 00 FF FF 	
1562	Receive	20:23:39.738			0x00000701	Data Frame	Extern Frame	0x08	2D 46 53 2D 46 53 FF FF 	
1563	Receive	20:23:39.738			0x000008BF	Data Frame	Extern Frame	0x08	B3 8A 05 FF FF FF FF FF 	
1564	Receive	20:23:39.738			0x00000704	Data Frame	Extern Frame	0x08	EC 76 6E FF FF FF FF FF 	
1565	Receive	20:23:39.738			0x00000720	Data Frame	Extern Frame	0x08	80 24 80 87 FF FF FF FF 	
1566	Receive	20:23:39.746			0x00000131	Data Frame	Extern Frame	0x08	31 4D 00 00 E3 02 43 00 	
1567	Receive	20:23:39.746			0x00000130	Data Frame	Extern Frame	0x08	F3 1D AA FA 10 F1 AA FF 	
1568	Receive	20:23:39.746			0x00000134	Data Frame	Extern Frame	0x08	97 3D E7 FF 54 FF FF FF 	
1569	Receive	20:23:39.746			0x00000136	Data Frame	Extern Frame	0x08	3C 2A 01 16 00 00 90 FF 	
1570	Receive	20:23:39.750			0x000008BF	Data Frame	Extern Frame	0x08	EE 8B 05 FF FF FF FF FF 	
1571	Receive	20:23:39.754			0x00000136	Data Frame	Extern Frame	0x08	7A 2B 01 16 00 00 90 FF 	
1572	Receive	20:23:39.758			0x000008BF	Data Frame	Extern Frame	0x08	60 8C 05 FF FF FF FF FF 	
1573	Receive	20:23:39.764			0x00000136	Data Frame	Extern Frame	0x08	B5 2C 01 16 00 00 90 FF 	
1574	Receive	20:23:39.768			0x000008BF	Data Frame	Extern Frame	0x08	3D 8D 05 FF FF FF FF FF 	
1575	Receive	20:23:39.774			0x00000136	Data Frame	Extern Frame	0x08	F3 2D 01 16 00 00 90 FF 	
1576	Receive	20:23:39.778			0x000008BF	Data Frame	Extern Frame	0x08	DA 8E 05 FF FF FF FF FF 	
1577	Receive	20:23:39.784			0x00000136	Data Frame	Extern Frame	0x08	39 2E 01 16 00 00 90 FF 	
1578	Receive	20:23:39.788			0x000008BF	Data Frame	Extern Frame	0x08	DB 80 05 FF FF FF FF FF 	
1579	Receive	20:23:39.795			0x00000136	Data Frame	Extern Frame	0x08	BA 20 01 16 00 00 90 FF 	
1580	Receive	20:23:39.795			0x00000600	Data Frame	Extern Frame	0x08	43 07 03 0C 60 00 00 FF 	
1581	Receive	20:23:39.799			0x00000720	Data Frame	Extern Frame	0x08	2A 01 FF FF FF FF FF FF 	
1582	Receive	20:23:39.799			0x0000060F	Data Frame	Extern Frame	0x08	49 61 10 01 FF FF FF FF 	
1583	Receive	20:23:39.799			0x000005B0	Data Frame	Extern Frame	0x08	FE 14 00 FF FF FF FF FF 	
1584	Receive	20:23:39.799			0x00000701	Data Frame	Extern Frame	0x08	DB FF FF FF FF FF FF FF 	
1585	Receive	20:23:39.799			0x000008BF	Data Frame	Extern Frame	0x08	86 81 05 FF FF FF FF FF 	
1586	Receive	20:23:39.805			0x00000136	Data Frame	Extern Frame	0x08	FC 21 01 16 00 00 90 FF 	
1587	Receive	20:23:39.809			0x000008BF	Data Frame	Extern Frame	0x08	61 82 05 FF FF FF FF FF 	
1588	Receive	20:23:39.815			0x00000136	Data Frame	Extern Frame	0x08	36 22 01 16 00 00 90 FF 	
1589	Receive	20:23:39.819			0x000008BF	Data Frame	Extern Frame	0x08	3C 83 05 FF FF FF FF FF 	
1590	Receive	20:23:39.825			0x00000136	Data Frame	Extern Frame	0x08	70 23 01 16 00 00 90 FF 	
1591	Receive	20:23:39.829			0x000008BF	Data Frame	Extern Frame	0x08	B2 84 05 FF FF FF FF FF 	
1592	Receive	20:23:39.835			0x00000136	Data Frame	Extern Frame	0x08	BF 24 01 16 00 00 90 FF 	
1593	Receive	20:23:39.839			0x00000700	Data Frame	Extern Frame	0x08	00 00 00 00 00 00 FF FF 	
1594	Receive	20:23:39.839			0x00000701	Data Frame	Extern Frame	0x08	2D 46 53 2D 46 53 FF FF 	
1595	Receive	20:23:39.839			0x000008BF	Data Frame	Extern Frame	0x08	EF 85 05 FF FF FF FF FF 	
1596	Receive	20:23:39.839			0x00000704	Data Frame	Extern Frame	0x08	EC 76 6E FF FF FF FF FF 	
1597	Receive	20:23:39.839			0x00000720	Data Frame	Extern Frame	0x08	80 24 80 87 FF FF FF FF 	
1598	Receive	20:23:39.845			0x00000131	Data Frame	Extern Frame	0x08	D6 4E 00 00 E3 02 43 00 	
1599	Receive	20:23:39.845			0x00000130	Data Frame	Extern Frame	0x08	39 1E AA FA 10 F1 AA FF 	
1600	Receive	20:23:39.845			0x00000134	Data Frame	Extern Frame	0x08	2D 3E E7 FF 54 FF FF FF 	
1601	Receive	20:23:39.845			0x00000136	Data Frame	Extern Frame	0x08	F9 25 01 16 00 00 90 FF 	
1602	Receive	20:23:39.849			0x000008BF	Data Frame	Extern Frame	0x08	08 86 05 FF FF FF FF FF 	
1603	Receive	20:23:39.855			0x00000136	Data Frame	Extern Frame	0x08	33 26 01 16 00 00 90 FF 	
1604	Receive	20:23:39.859			0x000008BF	Data Frame	Extern Frame	0x08	55 87 05 FF FF FF FF FF 	
1605	Receive	20:23:39.865			0x00000136	Data Frame	Extern Frame	0x08	75 27 01 16 00 00 90 FF 	
1606	Receive	20:23:39.869			0x000008BF	Data Frame	Extern Frame	0x08	09 88 05 FF FF FF FF FF 	
1607	Receive	20:23:39.875			0x00000136	Data Frame	Extern Frame	0x08	B0 28 01 16 00 00 90 FF 	
1608	Receive	20:23:39.879			0x000008BF	Data Frame	Extern Frame	0x08	54 89 05 FF FF FF FF FF 	
1609	Receive	20:23:39.884			0x00000136	Data Frame	Extern Frame	0x08	F6 29 01 16 00 00 90 FF 	
1610	Receive	20:23:39.888			0x000008BF	Data Frame	Extern Frame	0x08	B3 8A 05 FF FF FF FF FF 	
1611	Receive	20:23:39.894			0x00000136	Data Frame	Extern Frame	0x08	3C 2A 01 16 00 00 90 FF 	
1612	Receive	20:23:39.898			0x0000060F	Data Frame	Extern Frame	0x08	AE 62 10 01 FF FF FF FF 	
1613	Receive	20:23:39.898			0x000005B0	Data Frame	Extern Frame	0x08	FE 14 00 FF FF FF FF FF 	
1614	Receive	20:23:39.898			0x00000701	Data Frame	Extern Frame	0x08	DB FF FF FF FF FF FF FF 	
1615	Receive	20:23:39.898			0x000008BF	Data Frame	Extern Frame	0x08	EE 8B 05 FF FF FF FF FF 	
1616	Receive	20:23:39.904			0x00000136	Data Frame	Extern Frame	0x08	7A 2B 01 16 00 00 90 FF 	
1617	Receive	20:23:39.908			0x000008BF	Data Frame	Extern Frame	0x08	60 8C 05 FF FF FF FF FF 	
1618	Receive	20:23:39.914			0x00000136	Data Frame	Extern Frame	0x08	B5 2C 01 16 00 00 90 FF 	
1619	Receive	20:23:39.918			0x000008BF	Data Frame	Extern Frame	0x08	3D 8D 05 FF FF FF FF FF 	
1620	Receive	20:23:39.924			0x00000136	Data Frame	Extern Frame	0x08	F3 2D 01 16 00 00 90 FF 	
1621	Receive	20:23:39.928			0x000008BF	Data Frame	Extern Frame	0x08	DA 8E 05 FF FF FF FF FF 	
1622	Receive	20:23:39.934			0x00000136	Data Frame	Extern Frame	0x08	39 2E 01 16 00 00 90 FF 	
1623	Receive	20:23:39.938			0x00000700	Data Frame	Extern Frame	0x08	00 00 00 00 00 00 FF FF 	
1624	Receive	20:23:39.938			0x00000701	Data Frame	Extern Frame	0x08	2D 46 53 2D 46 53 FF FF 	
1625	Receive	20:23:39.938			0x000008BF	Data Frame	Extern Frame	0x08	DB 80 05 FF FF FF FF FF 	
1626	Receive	20:23:39.938			0x00000704	Data Frame	Extern Frame	0x08	EC 76 6E FF FF FF FF FF 	
1627	Receive	20:23:39.938			0x00000720	Data Frame	Extern Frame	0x08	80 24 80 87 FF FF FF FF 	
1628	Receive	20:23:39.944			0x00000131	Data Frame	Extern Frame	0x08	D7 40 00 00 E3 02 43 00 	
1629	Receive	20:23:39.944			0x00000130	Data Frame	Extern Frame	0x08	BA 10 AA FA 10 F1 AA FF 	
1630	Receive	20:23:39.944			0x00000134	Data Frame	Extern Frame	0x08	D8 30 E7 FF 54 FF FF FF 	
1631	Receive	20:23:39.944			0x00000136	Data Frame	Extern Frame	0x08	BA 20 01 16 00 00 90 FF 	
1632	Receive	20:23:39.948			0x000008BF	Data Frame	Extern Frame	0x08	86 81 05 FF FF FF FF FF 	
1633	Receive	20:23:39.954			0x00000136	Data Frame	Extern Frame	0x08	FC 21 01 16 00 00 90 FF 	
1634	Receive	20:23:39.958			0x000008BF	Data Frame	Extern Frame	0x08	61 82 05 FF FF FF FF FF 	
1635	Receive	20:23:39.964			0x00000136	Data Frame	Extern Frame	0x08	36 22 01 16 00 00 90 FF 	
1636	Receive	20:23:39.968			0x000008BF	Data Frame	Extern Frame	0x08	3C 83 05 FF FF FF FF FF 	
1637	Receive	20:23:39.974			0x00000136	Data Frame	Extern Frame	0x08	70 23 01 16 00 00 90 FF 	
1638	Receive	20:23:39.978			0x000008BF	Data Frame	Extern Frame	0x08	B2 84 05 FF FF FF FF FF 	
1639	Receive	20:23:39.984			0x00000136	Data Frame	Extern Frame	0x08	BF 24 01 16 00 00 90 FF 	
1640	Receive	20:23:39.988			0x000008BF	Data Frame	Extern Frame	0x08	EF 85 05 FF FF FF FF FF 	
1641	Receive	20:23:39.994			0x00000136	Data Frame	Extern Frame	0x08	F9 25 01 16 00 00 90 FF 	
1642	Receive	20:23:39.998			0x0000060F	Data Frame	Extern Frame	0x08	F3 63 10 01 FF FF FF FF 	
1643	Receive	20:23:39.998			0x000005B0	Data Frame	Extern Frame	0x08	FE 14 00 FF FF FF FF FF 	
1644	Receive	20:23:39.998			0x00000701	Data Frame	Extern Frame	0x08	DB FF FF FF FF FF FF FF 	
1645	Receive	20:23:39.998			0x000008BF	Data Frame	Extern Frame	0x08	08 86 05 FF FF FF FF FF 	
1646	Receive	20:23:40.004			0x00000136	Data Frame	Extern Frame	0x08	33 26 01 16 00 00 90 FF 	
1647	Receive	20:23:40.008			0x000008BF	Data Frame	Extern Frame	0x08	55 87 05 FF FF FF FF FF 	
1648	Receive	20:23:40.014			0x00000136	Data Frame	Extern Frame	0x08	75 27 01 16 00 00 90 FF 	
1649	Receive	20:23:40.018			0x000008BF	Data Frame	Extern Frame	0x08	09 88 05 FF FF FF FF FF 	
1650	Receive	20:23:40.024			0x00000136	Data Frame	Extern Frame	0x08	B0 28 01 16 00 00 90 FF 	
1651	Receive	20:23:40.028			0x000008BF	Data Frame	Extern Frame	0x08	54 89 05 FF FF FF FF FF 	
1652	Receive	20:23:40.034			0x00000136	Data Frame	Extern Frame	0x08	F6 29 01 16 00 00 90 FF 	
1653	Receive	20:23:40.038			0x00000700	Data Frame	Extern Frame	0x08	00 00 00 00 00 00 FF FF 	
1654	Receive	20:23:40.038			0x00000701	Data Frame	Extern Frame	0x08	2D 46 53 2D 46 53 FF FF 	
1655	Receive	20:23:40.038			0x000008BF	Data Frame	Extern Frame	0x08	B3 8A 05 FF FF FF FF FF 	
1656	Receive	20:23:40.038			0x00000704	Data Frame	Extern Frame	0x08	EC 76 6E FF FF FF FF FF 	
1657	Receive	20:23:40.038			0x00000720	Data Frame	Extern Frame	0x08	80 24 80 87 FF FF FF FF 	
1658	Receive	20:23:40.044			0x00000131	Data Frame	Extern Frame	0x08	8A 41 00 00 E3 02 43 00 	
1659	Receive	20:23:40.044			0x00000130	Data Frame	Extern Frame	0x08	F3 11 AA FA 1A F1 AA FF 	
1660	Receive	20:23:40.044			0x00000134	Data Frame	Extern Frame	0x08	45 31 E7 FF 54 FF FF FF 	
1661	Receive	20:23:40.044			0x00000136	Data Frame	Extern Frame	0x08	3C 2A 01 16 00 00 90 FF 	
1662	Receive	20:23:40.048			0x000008BF	Data Frame	Extern Frame	0x08	EE 8B 05 FF FF FF FF FF 	
1663	Receive	20:23:40.054			0x00000136	Data Frame	Extern Frame	0x08	7A 2B 01 16 00 00 90 FF 	
1664	Receive	20:23:40.058			0x000008BF	Data Frame	Extern Frame	0x08	60 8C 05 FF FF FF FF FF 	
1665	Receive	20:23:40.064			0x00000136	Data Frame	Extern Frame	0x08	B5 2C 01 16 00 00 90 FF 	
1666	Receive	20:23:40.068			0x000008BF	Data Frame	Extern Frame	0x08	3D 8D 05 FF FF FF FF FF 	
1667	Receive	20:23:40.074			0x00000136	Data Frame	Extern Frame	0x08	F3 2D 01 16 00 00 90 FF 	
1668	Receive	20:23:40.078			0x000008BF	Data Frame	Extern Frame	0x08	DA 8E 05 FF FF FF FF FF 	
1669	Receive	20:23:40.084			0x00000136	Data Frame	Extern Frame	0x08	39 2E 01 16 00 00 90 FF 	
1670	Receive	20:23:40.088			0x000008BF	Data Frame	Extern Frame	0x08	DB 80 05 FF FF FF FF FF 	
1671	Receive	20:23:40.094			0x00000136	Data Frame	Extern Frame	0x08	BA 20 01 16 00 00 90 FF 	
1672	Receive	20:23:40.098			0x0000060F	Data Frame	Extern Frame	0x08	7D 64 10 01 FF FF FF FF 	
1673	Receive	20:23:40.098			0x000005B0	Data Frame	Extern Frame	0x08	FE 14 00 FF FF FF FF FF 	
1674	Receive	20:23:40.098			0x00000701	Data Frame	Extern Frame	0x08	DB FF FF FF FF FF FF FF 	
1675	Receive	20:23:40.098			0x000008BF	Data Frame	Extern Frame	0x08	86 81 05 FF FF FF FF FF 	
1676	Receive	20:23:40.104			0x00000136	Data Frame	Extern Frame	0x08	FC 21 01 16 00 00 90 FF 	
1677	Receive	20:23:40.108			0x000008BF	Data Frame	Extern Frame	0x08	61 82 05 FF FF FF FF FF 	
1678	Receive	20:23:40.114			0x00000136	Data Frame	Extern Frame	0x08	36 22 01 16 00 00 90 FF 	
1679	Receive	20:23:40.118			0x000008BF	Data Frame	Extern Frame	0x08	3C 83 05 FF FF FF FF FF 	
1680	Receive	20:23:40.124			0x00000136	Data Frame	Extern Frame	0x08	70 23 01 16 00 00 90 FF 	
1681	Receive	20:23:40.128			0x000008BF	Data Frame	Extern Frame	0x08	B2 84 05 FF FF FF FF FF 	
1682	Receive	20:23:40.134			0x00000136	Data Frame	Extern Frame	0x08	BF 24 01 16 00 00 90 FF 	
1683	Receive	20:23:40.138			0x00000700	Data Frame	Extern Frame	0x08	00 00 00 00 00 00 FF FF 	
1684	Receive	20:23:40.138			0x00000701	Data Frame	Extern Frame	0x08	2D 46 53 2D 46 53 FF FF 	
1685	Receive	20:23:40.138			0x00000704	Data Frame	Extern Frame	0x08	EC 76 6E FF FF FF FF FF 	
1686	Receive	20:23:40.138			0x000008BF	Data Frame	Extern Frame	0x08	EF 85 05 FF FF FF FF FF 	
1687	Receive	20:23:40.138			0x00000720	Data Frame	Extern Frame	0x08	80 24 80 87 FF FF FF FF 	
1688	Receive	20:23:40.146			0x00000131	Data Frame	Extern Frame	0x08	6D 42 00 00 E3 02 43 00 	
1689	Receive	20:23:40.146			0x00000130	Data Frame	Extern Frame	0x08	39 12 AA FA 1A F1 AA FF 	
1690	Receive	20:23:40.146			0x00000134	Data Frame	Extern Frame	0x08	FF 32 E7 FF 54 FF FF FF 	
1691	Receive	20:23:40.146			0x00000136	Data Frame	Extern Frame	0x08	F9 25 01 16 00 00 90 FF 	
1692	Receive	20:23:40.150			0x000008BF	Data Frame	Extern Frame	0x08	08 86 05 FF FF FF FF FF 	
1693	Receive	20:23:40.154			0x00000136	Data Frame	Extern Frame	0x08	33 26 01 16 00 00 90 FF 	
1694	Receive	20:23:40.158			0x000008BF	Data Frame	Extern Frame	0x08	55 87 05 FF FF FF FF FF 	
1695	Receive	20:23:40.164			0x00000136	Data Frame	Extern Frame	0x08	75 27 01 16 00 00 90 FF 	
